CountryCode,IndicatorCode,Year,value,IndicatorType,IndicatorSubType,Gender
AFG,SL.IND.EMPL.MA.ZS,2003,10.1499996185303,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2004,10.5200004577637,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2005,11.289999961853,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2006,11.789999961853,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2007,12.1099996566772,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2008,12.3999996185303,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2009,13.4300003051758,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2010,14.3400001525879,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2011,14.289999961853,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2012,15.1800003051758,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2013,15.5900001525879,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2014,15.8800001144409,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2015,16.1299991607666,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2016,15.9899997711182,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2017,16.4400005340576,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2018,16.8899993896484,Employment,Industry,Male
AFG,SL.IND.EMPL.MA.ZS,2019,16.8500003814697,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2000,15.25,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2001,15.4099998474121,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2002,15.6899995803833,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2003,15.9799995422363,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2004,16.3199996948242,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2005,15.9700002670288,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2006,15.5900001525879,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2007,15.1999998092651,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2008,14.6999998092651,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2009,14.3000001907349,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2010,14.2799997329712,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2011,14.7200002670288,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2012,14.710000038147,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2013,14.5900001525879,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2014,14.3699998855591,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2015,14.0900001525879,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2016,13.7600002288818,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2017,13.3999996185303,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2018,13.039999961853,Employment,Industry,Male
AGO,SL.IND.EMPL.MA.ZS,2019,12.6999998092651,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2000,17.1900005340576,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2001,18.5,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2002,19.6900005340576,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2003,20.1299991607666,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2004,20.7600002288818,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2005,21.5100002288818,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2006,22.4799995422363,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2007,23.1700000762939,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2008,24.2800006866455,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2009,26.5599994659424,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2010,27.6700000762939,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2011,24.3099994659424,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2012,22.4099998474121,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2013,21.7800006866455,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2014,22.0599994659424,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2015,21.9699993133545,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2016,22.6599998474121,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2017,22.4300003051758,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2018,22.6700000762939,Employment,Industry,Male
ALB,SL.IND.EMPL.MA.ZS,2019,22.8799991607666,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2000,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2001,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2002,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2003,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2004,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2005,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2006,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2007,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2008,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2009,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2010,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2011,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2012,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2013,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2014,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2015,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2016,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2017,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2018,NA,Employment,Industry,Male
AND,SL.IND.EMPL.MA.ZS,2019,NA,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2000,22.7240987830404,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2001,22.6712627872184,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2002,22.3522179049064,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2003,22.6010093414884,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2004,22.9091249778515,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2005,23.9735368181499,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2006,24.7616469837115,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2007,25.6284558954783,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2008,26.445863314015,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2009,27.1118778711494,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2010,28.1124576153101,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2011,27.8314321361229,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2012,28.0677035622635,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2013,27.9066223093006,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2014,27.7833506600166,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2015,27.7020795099984,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2016,28.0693086072028,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2017,28.2047321051749,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2018,28.1573738629632,Employment,Industry,Male
ARB,SL.IND.EMPL.MA.ZS,2019,28.0610201018821,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2000,36.060001373291,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2001,36.2900009155273,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2002,36.4300003051758,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2003,37.0099983215332,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2004,37.4500007629395,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2005,37.7999992370605,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2006,38.5299987792969,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2007,39.0699996948242,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2008,39.2999992370605,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2009,39.2599983215332,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2010,39.0099983215332,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2011,38.8499984741211,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2012,39.0099983215332,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2013,39.2099990844727,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2014,39.7400016784668,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2015,40.3499984741211,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2016,40.5200004577637,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2017,40.3499984741211,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2018,40.4500007629395,Employment,Industry,Male
ARE,SL.IND.EMPL.MA.ZS,2019,40.060001373291,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2000,31.5799999237061,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2001,30.4099998474121,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2002,28,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2003,29.0599994659424,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2004,30.9500007629395,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2005,31.9599990844727,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2006,32.7000007629395,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2007,33.2099990844727,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2008,33.4599990844727,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2009,32.6800003051758,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2010,32.8899993896484,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2011,33.6100006103516,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2012,33.4300003051758,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2013,34.2700004577637,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2014,35,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2015,34.1399993896484,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2016,32.7999992370605,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2017,31.9799995422363,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2018,31.3099994659424,Employment,Industry,Male
ARG,SL.IND.EMPL.MA.ZS,2019,31.2000007629395,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2000,21.2199993133545,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2001,21.8999996185303,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2002,22.8999996185303,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2003,24.0200004577637,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2004,25.0799999237061,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2005,26.4200000762939,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2006,27.75,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2007,28.6200008392334,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2008,28.2099990844727,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2009,26.9699993133545,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2010,26.7099990844727,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2011,25.6100006103516,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2012,26.5799999237061,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2013,26,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2014,24.1100006103516,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2015,23.1399993896484,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2016,22.5900001525879,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2017,23.5400009155273,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2018,32.6699981689453,Employment,Industry,Male
ARM,SL.IND.EMPL.MA.ZS,2019,35.8499984741211,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2000,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2001,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2002,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2003,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2004,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2005,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2006,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2007,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2008,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2009,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2010,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2011,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2012,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2013,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2014,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2015,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2016,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2017,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2018,NA,Employment,Industry,Male
ASM,SL.IND.EMPL.MA.ZS,2019,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2000,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2001,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2002,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2003,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2004,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2005,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2006,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2007,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2008,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2009,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2010,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2011,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2012,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2013,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2014,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2015,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2016,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2017,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2018,NA,Employment,Industry,Male
ATG,SL.IND.EMPL.MA.ZS,2019,NA,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2000,30.4699993133545,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2001,29.5900001525879,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2002,29.9200000762939,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2003,29.9500007629395,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2004,30.6800003051758,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2005,30.6499996185303,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2006,31.1800003051758,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2007,31.1499996185303,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2008,31.6599998474121,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2009,31.2700004577637,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2010,31.1000003814697,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2011,30.9699993133545,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2012,30.9599990844727,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2013,30.6299991607666,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2014,30.5300006866455,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2015,29.3400001525879,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2016,29.1700000762939,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2017,29.6000003814697,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2018,30.0900001525879,Employment,Industry,Male
AUS,SL.IND.EMPL.MA.ZS,2019,29.1700000762939,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2000,42.2700004577637,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2001,41.4500007629395,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2002,41.5699996948242,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2003,41.6699981689453,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2004,37.7700004577637,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2005,39.6500015258789,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2006,40.3600006103516,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2007,39.2000007629395,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2008,37.9500007629395,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2009,36.5900001525879,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2010,36.4599990844727,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2011,37.7400016784668,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2012,37.7700004577637,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2013,37.1699981689453,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2014,37.25,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2015,37.7900009155273,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2016,37.5800018310547,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2017,36.8400001525879,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2018,37.25,Employment,Industry,Male
AUT,SL.IND.EMPL.MA.ZS,2019,37.1599998474121,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2000,13.7600002288818,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2001,13.9499998092651,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2002,15.1000003814697,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2003,15.1499996185303,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2004,15.1599998474121,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2005,15.1700000762939,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2006,20,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2007,20.9899997711182,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2008,17.8400001525879,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2009,19.25,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2010,20.7700004577637,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2011,21.5100002288818,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2012,21.9099998474121,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2013,22.2299995422363,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2014,21.9599990844727,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2015,21.7800006866455,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2016,22.1000003814697,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2017,22.1900005340576,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2018,22.9200000762939,Employment,Industry,Male
AZE,SL.IND.EMPL.MA.ZS,2019,23.0900001525879,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2000,3.99000000953674,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2001,4.07000017166138,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2002,4.15999984741211,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2003,4.28000020980835,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2004,4.28999996185303,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2005,4.48999977111816,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2006,4.63000011444092,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2007,4.84000015258789,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2008,5,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2009,5.21000003814697,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2010,5.40000009536743,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2011,5.63000011444092,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2012,5.8600001335144,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2013,6.07999992370605,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2014,6.32000017166138,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2015,6.28999996185303,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2016,6.26999998092651,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2017,6.23999977111816,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2018,6.13000011444092,Employment,Industry,Male
BDI,SL.IND.EMPL.MA.ZS,2019,5.98999977111816,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2000,36.1500015258789,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2001,35.4000015258789,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2002,35.5699996948242,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2003,34.9099998474121,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2004,35.6599998474121,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2005,34.939998626709,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2006,35.5200004577637,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2007,34.9700012207031,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2008,36.1800003051758,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2009,34.6599998474121,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2010,34.2700004577637,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2011,34.4300003051758,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2012,32.6399993896484,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2013,32.7900009155273,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2014,32.6599998474121,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2015,32.7599983215332,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2016,32.439998626709,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2017,31.0799999237061,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2018,31.8899993896484,Employment,Industry,Male
BEL,SL.IND.EMPL.MA.ZS,2019,31.6000003814697,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2000,20.0799999237061,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2001,20.1000003814697,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2002,20.0799999237061,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2003,20.1000003814697,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2004,20.0100002288818,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2005,19.9799995422363,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2006,19.9400005340576,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2007,19.9200000762939,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2008,19.8899993896484,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2009,19.8600006103516,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2010,19.8500003814697,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2011,19.7800006866455,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2012,19.7999992370605,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2013,19.9300003051758,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2014,20.0100002288818,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2015,20.0799999237061,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2016,19.9699993133545,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2017,20.0799999237061,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2018,20.2199993133545,Employment,Industry,Male
BEN,SL.IND.EMPL.MA.ZS,2019,20.3799991607666,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2000,5.21000003814697,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2001,5.86999988555908,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2002,6.65999984741211,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2003,7.63000011444092,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2004,8.72000026702881,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2005,9.90999984741211,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2006,11.4099998474121,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2007,13.0900001525879,Employment,Industry,Male
BFA,SL.IND.EMPL.MA.ZS,2008,14.8000001907349,Employment,Industry,Male
